K_SGH,"V_SGHNAVN","K_FRADTO","D_TILDTO","C_SGHTYPE","C_INSTART","C_REGION","C_SORID","Region","Institution"
7102,"Gudenå hospice",2015-03-01,2500-01-01,2,170,1082,6081000016005,"Midtjylland","Privat"
7103,"Børn- og Unge klinik AxessMedica",2015-07-01,2500-01-01,2,162,1082,6081000016005,"Midtjylland","Privat"
7104,"Kirurgisk klinik Brabrand",2015-09-21,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7105,"Medicinsk Speciallægeklinik",2015-07-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7106,"MR-scanner.dk ApS, Horsens",2016-01-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7107,"MR Scanner Aarhus",2016-10-01,2018-03-31,2,161,1082,6081000016005,"Midtjylland","Privat"
7108,"Øjenlægernes Center, Aarhus",2016-12-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7109,"Ortoklinik v/ Michael Ulrich",2017-01-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7110,"OPA Plastikkirurgi ApS",2017-01-01,2017-10-31,2,161,1082,6081000016005,"Midtjylland","Privat"
7110,"Aaens Privathospital ApS",2017-11-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7111,"Sclerosehospitalerne i Danmark",2017-01-01,2500-01-01,2,151,1082,6081000016005,"Midtjylland","Privat"
7112,"Klinik Kirurgi og Endoskopi",2017-08-15,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7113,"Røntgenklinikken Aarhus v/Christian A. Iversen",2017-12-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7114,"Den Børnepsykiatriske klinik",2018-03-01,2500-01-01,2,162,1082,6081000016005,"Midtjylland","Privat"
7115,"Øjenlæge Thomas Ege Nielsen Aps",2018-10-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7116,"Demensudredning Danmark - Århus",2018-10-01,2500-01-01,2,163,1082,6081000016005,"Midtjylland","Privat"
7601,"VIBORG SYGEHUS",1976-04-01,1999-12-31,1,102,1082,6081000016005,"Midtjylland","Øvrige"
7601,"Viborg-Kjellerup Sygehus",2000-01-01,2003-01-31,1,102,1082,6081000016005,"Midtjylland","Øvrige"
7601,"Sygehus Viborg",2003-02-01,2007-06-30,1,102,1082,6081000016005,"Midtjylland","Øvrige"
7601,"Regionshospitalet Viborg, Skive og Kjellerup",2007-07-01,2010-08-24,1,102,1082,6081000016005,"Midtjylland","Øvrige"
7601,"Regionshospitalet Viborg, Skive",2010-08-25,2014-02-04,1,102,1082,6081000016005,"Midtjylland","Øvrige"
7602,"SKIVE SYGEHUS",1976-04-01,1977-12-31,1,102,1082,6081000016005,"Midtjylland","Øvrige"
7602,"Skive Sygehus",1978-01-01,2003-01-31,1,103,1082,6081000016005,"Midtjylland","Øvrige"
7603,"THISTED SYGEHUS",1976-04-01,1977-12-31,1,102,1081,6071000016008,"Nordjylland","Øvrige"
7603,"THISTED SYGEHUS",1978-01-01,1999-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
7603,"Nykøbing/Thisted Sygehus",2000-01-01,2000-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
7603,"Sygehus NORD, Nykøbing-Thisted",2001-01-01,2007-06-30,1,103,1081,6071000016008,"Nordjylland","Øvrige"
7603,"Sygehus Thy - Mors",2007-07-01,2017-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
7603,"Regionshospital Nordjylland Thy",2018-01-01,2018-08-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
7603,"Aalborg Universitetshospital, Thisted",2018-09-01,2500-01-01,1,103,1081,6071000016008,"Nordjylland","Øvrige"
7604,"NYKØBING MORS SYGEHUS",1976-04-01,1977-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
7604,"NYKØBING MORS SYGEHUS",1978-01-01,1999-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
7605,"KJELLERUP SYGEHUS",1976-04-01,1977-12-31,1,103,1082,6081000016005,"Midtjylland","Øvrige"
7605,"KJELLERUP SYGEHUS",1978-01-01,1999-12-31,1,104,1082,6081000016005,"Midtjylland","Øvrige"
7606,"VESTERVIG SYGEHUS",1976-04-01,1985-12-31,1,139,1082,6081000016005,"Midtjylland","Øvrige"
7607,"KOLDBY SYGEHUS",1976-04-01,1980-12-31,1,139,1082,6081000016005,"Midtjylland","Øvrige"
7608,"VIBORG SYGEHUS ØST",1976-04-01,1978-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7610,"HALD EGE, FORSORGSCENTRET",1976-04-01,1983-12-31,3,420,1082,6081000016005,"Midtjylland",NA
7610,"EGESKOVCENTRET, HALD EGE",1984-01-01,1984-12-31,3,420,1082,6081000016005,"Midtjylland",NA
7610,"EGESKOVCENTRET, HALD EGE",1985-01-01,1998-05-31,1,420,1082,6081000016005,"Midtjylland","Øvrige"
7610,"Dagkirurgisk Hospital, Viborg",2003-01-01,2008-04-30,2,161,1082,6081000016005,"Midtjylland","Privat"
7610,"Viborg Privathospital",2008-05-01,2018-02-28,2,161,1082,6081000016005,"Midtjylland","Privat"
7611,"Viborg Øjenlægecenter",2006-01-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7612,"Viborg, Ambulant Kirurgi & Endoskopi",2006-04-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7613,"Klinik for Kvindesygdomme og Graviditet",2006-10-01,2020-03-07,2,161,1082,6081000016005,"Midtjylland","Privat"
7614,"Øjenklinikken Frost",2006-11-01,2020-03-07,2,161,1082,6081000016005,"Midtjylland","Privat"
7615,"Hospice Limfjord",2007-06-01,2500-01-01,2,170,1082,6081000016005,"Midtjylland","Privat"
7616,"Skive Øjenklinik",2008-06-01,2017-04-30,2,161,1082,6081000016005,"Midtjylland","Privat"
7617,"Speciallæge i Øre-Næse-Halssygdomme",2010-06-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7619,"Øjenklinikken Nytorv",2020-05-01,2500-01-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7690,"THISTED,DISTR.PSYK. ENHED NORD",1991-02-19,1993-12-31,1,121,1081,6071000016008,"Nordjylland","Øvrige"
7690,"Distr.psyk. enhed Nord",1994-01-01,2007-01-31,1,121,1081,6071000016008,"Nordjylland","Øvrige"
7690,"Psykiatrien, Region Nordjylland - afdeling Thy/Mors",2007-02-01,2009-05-26,1,121,1081,6071000016008,"Nordjylland","Øvrige"
7691,"Søndersøparken, voksenpsykiatri",1993-01-01,2002-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7691,"Psykiatrisk Sygehus Søndersø, Vib. Amt /Distr.psyk. Enh.Vib.",2003-01-01,2007-04-30,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7691,"Psykiatrien & Børne- og Ungdomspsykiatrien i Region Midtjyl.",2007-05-01,2007-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7691,"Psykiatrien i RM, Viborg",2008-01-01,2012-12-06,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7692,"Søndersøparken, børne- og ungd",1993-01-01,2002-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7692,"Børne- og Ungdoms-psykiatrisk Sygehus, Viborg Amt",2003-01-01,2007-04-30,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7692,"Psykiatrien & Børne- og Ungdomspsykiatrien i Region Midtjyl.",2007-05-01,2007-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7692,"BUC i RM, Viborg",2008-01-01,2012-12-06,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7693,"VIBORG, DISTR.PSYK. ENHED MIDT",1993-07-03,1993-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7693,"Distr.psyk. enhed Midt",1994-01-01,2007-04-30,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7693,"Psykiatrien & Børne- og Ungdomspsykiatrien i Region Midtjyl.",2007-05-01,2007-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7693,"Psykiatrien i RM, Skive",2008-01-01,2012-12-06,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7694,"Distr.psyk. enhed Syd",1997-01-01,2007-04-30,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7694,"Psykiatrien & Børne- og Ungdomspsykiatrien i Region Midtjyl.",2007-05-01,2007-12-31,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7694,"Psykiatrien i RM, Kjellerup",2008-01-01,2011-10-07,1,121,1082,6081000016005,"Midtjylland","Øvrige"
7695,"Viborg Øjenklinik",2004-01-01,2018-11-03,2,161,1082,6081000016005,"Midtjylland","Privat"
7696,"Ortopædkirurgisk Klinik, Viborg",2004-10-01,2011-09-01,2,161,1082,6081000016005,"Midtjylland","Privat"
7697,"Hudklinikken i Thisted/Jydsk lasercenter",2005-02-01,2017-04-30,2,161,1082,6081000016005,"Midtjylland","Privat"
7698,"MR Scanner Viborg",2005-09-01,2022-01-31,2,161,1082,6081000016005,"Midtjylland","Privat"
8001,"Aalborg Sygehus",1976-04-01,2013-05-21,1,101,1081,6071000016008,"Nordjylland","Øvrige"
8001,"Aalborg Universitetshospital",2013-05-22,2500-01-01,1,101,1081,6071000016008,"Nordjylland","Øvrige"
8003,"Hjørring-Brønderslev Sygehus",1976-04-01,2003-09-30,1,102,1081,6071000016008,"Nordjylland","Øvrige"
8003,"Sygehus Vendsyssel",2003-10-01,2017-12-31,1,102,1081,6071000016008,"Nordjylland","Øvrige"
8003,"Regionshospital Nordjylland Ven",2018-01-01,2500-01-01,1,102,1081,6071000016008,"Nordjylland","Øvrige"
8004,"HOBRO SYGEHUS",1976-04-01,1977-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
8004,"Hobro-Terndrup Sygehus",1978-01-01,2005-01-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8005,"FARSØ SYGEHUS",1976-04-01,1977-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
8005,"Farsø Sygehus",1978-01-01,2004-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8005,"Sygehus Himmerland",2005-01-01,2015-02-17,1,105,1081,6071000016008,"Nordjylland","Øvrige"
8006,"BRØNDERSLEV SYGEHUS",1976-04-01,1977-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
8006,"BRØNDERSLEV SYGEHUS",1978-01-01,1985-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8006,"BRØNDERSLEV SYGEHUS",1986-01-01,1991-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8006,"Brønderslev Psykiatriske Sgh.",1992-01-29,2001-06-30,1,121,1081,6071000016008,"Nordjylland","Øvrige"
8007,"DRONNINGLUND SYGEHUS",1976-04-01,1977-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
8007,"Dronninglund Sygehus",1978-01-01,2003-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8008,"FREDERIKSHAVN SYGEHUS",1976-04-01,1977-12-31,1,103,1081,6071000016008,"Nordjylland","Øvrige"
8008,"FREDERIKSHAVN SYGEHUS",1978-01-01,1991-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8008,"Frederikshavn-Skagen Sygehus",1992-01-01,2003-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8009,"BROVST SYGEHUS",1976-04-01,1977-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8009,"Brovst Sygehus",1978-01-01,2003-12-31,1,105,1081,6071000016008,"Nordjylland","Øvrige"
8010,"HALS SYGEHUS",1976-04-01,1978-12-31,1,139,1081,6071000016008,"Nordjylland","Øvrige"
8010,"Privathospitalet Skørping",1995-10-12,2018-03-31,2,161,1081,6071000016008,"Nordjylland","Privat"
8011,"NIBE SYGEHUS",1976-04-01,1977-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8011,"NIBE SYGEHUS",1978-01-01,1986-12-31,1,105,1081,6071000016008,"Nordjylland","Øvrige"
8012,"Løgstør, Efterbehandlingssygehus",1976-04-01,2001-02-28,1,139,1081,6071000016008,"Nordjylland","Øvrige"
8013,"TERNDRUP SYGEHUS",1976-04-01,1977-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8013,"TERNDRUP SYGEHUS",1978-01-01,1991-12-31,1,105,1081,6071000016008,"Nordjylland","Øvrige"
8014,"SKAGEN SYGEHUS",1976-04-01,1977-12-31,1,104,1081,6071000016008,"Nordjylland","Øvrige"
8014,"SKAGEN SYGEHUS",1978-01-01,1991-12-31,1,105,1081,6071000016008,"Nordjylland","Øvrige"
8015,"FJERRITSLEV SYGEHUS",1976-04-01,1993-12-31,1,139,1081,6071000016008,"Nordjylland","Øvrige"
8018,"ÅLBORG KOMMUNES GERIATRISKE AF",1976-04-01,1980-12-31,1,450,1081,6071000016008,"Nordjylland","Øvrige"
8019,"Aalborg Psykiatriske Sygehus",1976-04-01,2001-06-30,1,121,1081,6071000016008,"Nordjylland","Øvrige"
8020,"BRØNDERSLEV PSYKIATRISKE SYGEH",1976-04-01,1985-12-31,1,121,1081,6071000016008,"Nordjylland","Øvrige"
8021,"HAMMER BAKKER, INSTITUTIONERNE",1986-01-01,1993-12-31,1,420,1081,6071000016008,"Nordjylland","Øvrige"
8022,"Hadsund, Visborggård Plejehjem",1983-01-01,2003-12-31,1,139,1081,6071000016008,"Nordjylland","Øvrige"
8024,"BRØNDERSLEV PSYKIATRISKE SGH.",1992-01-01,1992-01-28,1,121,1081,6071000016008,"Nordjylland","Øvrige"
8025,"KamillianerGaardens Hospice",1999-01-01,2019-06-26,2,170,1081,6071000016008,"Nordjylland","Privat"
8025,"Hospice Vangen",2019-06-27,2500-01-01,2,170,1081,6071000016008,"Nordjylland","Privat"
8026,"Psykiatrien i Nordjyllands Amt",2001-01-01,2007-01-31,1,121,1081,6071000016008,"Nordjylland","Øvrige"
8026,"Psykiatrien Nordjylland",2007-02-01,2500-01-01,1,121,1081,6071000016008,"Nordjylland","Øvrige"
8027,"Øjenlæge Flemming Krebs Sørensen",2002-01-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8028,"Øjenklinikken Kalstrup",2002-01-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8029,"Øjenkirurgisk Klinik aps, Aalborg",2002-01-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8030,"Øjenklinikken i Hjørring ApS",2002-01-01,2008-02-29,2,161,1081,6071000016008,"Nordjylland","Privat"
8030,"Øjencenter Nord",2008-03-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8031,"Øjenlæge Jens Bach Andersen",2003-01-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8032,"Ortopædisk Klinik",2003-01-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8033,"Nordjysk Søvncenter",2003-01-01,2011-08-31,2,161,1081,6071000016008,"Nordjylland","Privat"
8034,"Øre-Næse-Halsklinikken Budolfiplads",2003-01-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8035,"Speciallæge Poul-Erik Højslet",2004-01-01,2017-04-30,2,161,1081,6071000016008,"Nordjylland","Privat"
8036,"Instant Care Clinic",2004-11-01,2011-09-09,2,161,1081,6071000016008,"Nordjylland","Privat"
8037,"Hud- og Laserklinikken i Hobro",2005-01-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8038,"Ortopædkirurgisk Klinik Sydhimmerland ApS",2005-01-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8039,"ScanSleep A/S, Søvnmedicinsk Klinik, Aalborg",2005-05-01,2014-10-31,2,161,1081,6071000016008,"Nordjylland","Privat"
8040,"Ortopædkirurgi Nordjylland",2003-01-01,2012-11-03,1,105,1081,6071000016008,"Nordjylland","Øvrige"
8041,"Øjenklinikken i Dronninglund ApS",2004-12-01,2011-09-09,2,161,1081,6071000016008,"Nordjylland","Privat"
8042,"Øjenlæge Hans Erik Heuer",2005-12-01,2015-09-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8043,"Rehabiliteringscenter for flygtninge",2007-01-01,2500-01-01,1,121,1081,6071000016008,"Nordjylland","Øvrige"
8044,"ARTROS Privathospital",2006-11-01,2013-03-31,2,161,1081,6071000016008,"Nordjylland","Privat"
8044,"Teres Hospitalet Aalborg",2013-04-01,2017-04-30,2,161,1081,6071000016008,"Nordjylland","Privat"
8045,"MR Scanning Aalborg A/S",2006-11-01,2017-09-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8046,"TR Ortopædisk Klinik",2006-11-01,2011-11-10,2,161,1081,6071000016008,"Nordjylland","Privat"
8047,"Hjerteklinik Nordjylland v/ Geert T. Espersen",2007-01-01,2021-01-31,2,161,1081,6071000016008,"Nordjylland","Privat"
8048,"MR-Klinikken Skørping",2007-02-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8049,"Øjenkirurgisk Klinik, Aalborg",2007-02-01,2011-10-11,2,161,1081,6071000016008,"Nordjylland","Privat"
8050,"Anæstesisektor Nordjylland",2003-01-01,2012-11-03,1,105,1081,6071000016008,"Nordjylland","Øvrige"
8051,"Øjenklinikken i Dronninglund",2007-02-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8052,"Ortopædkirurgisk Speciallægepraksis",2007-05-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8053,"Hospice Vendsyssel",2008-04-01,2500-01-01,2,170,1081,6071000016008,"Nordjylland","Privat"
8054,"Lasercenter Nord I/S",2007-01-01,2009-11-24,2,161,1081,6071000016008,"Nordjylland","Privat"
8054,"Lasercenter Nord I/S",2009-11-25,2009-11-25,2,161,1081,6071000016008,"Nordjylland","Privat"
8054,"Lasercenter Nord",2009-11-26,2011-04-19,2,161,1081,6071000016008,"Nordjylland","Privat"
8054,"Hudlægerne Vesterbro, Ålborg",2011-04-20,2013-08-31,2,161,1081,6071000016008,"Nordjylland","Privat"
8054,"Hudlægecenter Nord",2013-09-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8055,"Hjertemedicinsk Speciallægeklinik, Skagen",2009-01-01,2011-09-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8056,"Øjenlæge Masoud Arani",2009-09-01,2016-08-31,2,161,1081,6071000016008,"Nordjylland","Privat"
8057,"Laser Center Nord I/S",2009-11-25,2011-04-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8058,"Lasercenter Nord I/S",2011-01-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8059,"Aareknudeklinikken, Aalborg",2013-01-01,2020-03-07,2,161,1081,6071000016008,"Nordjylland","Privat"
8060,"Vendsyssel Øjenklinik",2016-01-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8061,"Øjenkirurgisk Privat Klinik",2016-11-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8062,"Børneklinikken Aalborg. Allergiklinik",2017-01-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8063,"Øjencenter Nord Sæby",2018-01-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8064,"Øjenklinikken Mors",2019-10-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8065,"Vendsyssel Øjenklinik Aalborg",2020-12-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8066,"Øjencenter Nord v/Henrik Vorum",2021-05-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
8067,"Øjencenter Nord v/Tommy Poulsen",2021-05-01,2500-01-01,2,161,1081,6071000016008,"Nordjylland","Privat"
